Home,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
1,1,120,104,43,84,0.512,16,46,0.348,18,27,0.667,10,46,26,13,3,9,14,38,72,0.528,12,25,0.48,16,23,0.696,3,36,25,6,1,17,21
1,1,96,94,34,73,0.466,13,37,0.35100000000000003,15,24,0.625,6,38,16,10,5,15,16,39,85,0.45899999999999996,7,22,0.318,9,14,0.643,12,47,16,10,2,18,20
1,0,102,108,36,76,0.474,14,37,0.37799999999999995,16,23,0.696,6,41,23,7,5,17,24,36,91,0.396,10,33,0.303,26,33,0.7879999999999999,15,42,21,11,5,12,20
0,1,105,99,37,88,0.42,16,47,0.34,15,16,0.938,8,49,19,9,5,18,19,38,90,0.42200000000000004,10,36,0.278,13,15,0.867,9,47,22,14,4,17,19
0,0,83,96,31,82,0.37799999999999995,13,46,0.28300000000000003,8,12,0.667,8,40,11,2,6,14,24,38,80,0.475,7,26,0.26899999999999996,13,20,0.65,6,48,22,6,3,11,14
1,0,96,114,35,78,0.449,4,18,0.222,22,33,0.667,6,39,15,1,4,12,17,46,95,0.484,9,19,0.474,13,17,0.765,11,51,19,5,6,9,26
0,0,108,112,43,96,0.44799999999999995,7,19,0.368,15,21,0.7140000000000001,13,45,18,9,4,10,18,45,87,0.517,14,34,0.41200000000000003,8,14,0.5710000000000001,6,45,24,6,11,14,19
0,0,96,114,28,83,0.337,10,29,0.345,30,35,0.857,14,41,13,13,2,19,23,43,89,0.483,10,27,0.37,18,26,0.6920000000000001,16,49,26,8,8,20,27
1,1,97,94,36,77,0.46799999999999997,10,22,0.455,15,20,0.75,6,44,21,9,3,19,20,36,90,0.4,9,28,0.321,13,18,0.722,12,44,19,12,8,15,11
1,1,101,83,36,85,0.424,12,29,0.414,17,22,0.773,14,53,25,8,7,14,17,37,88,0.42,2,14,0.14300000000000002,7,14,0.5,9,45,15,8,5,14,18
0,1,124,107,49,90,0.544,16,26,0.615,10,13,0.769,8,43,35,9,1,11,23,43,86,0.5,7,31,0.226,14,20,0.7,8,41,25,6,3,16,19
0,0,110,121,45,97,0.46399999999999997,8,28,0.28600000000000003,12,19,0.632,8,40,25,6,6,11,18,46,92,0.5,18,36,0.5,11,14,0.7859999999999999,12,50,34,7,9,18,20
0,0,101,108,37,79,0.46799999999999997,12,25,0.48,15,17,0.882,4,34,24,6,2,12,17,44,88,0.5,6,23,0.261,14,19,0.737,12,46,24,8,7,12,21
1,0,112,117,44,93,0.473,9,24,0.375,15,18,0.833,11,41,19,4,4,10,21,44,87,0.506,14,35,0.4,15,22,0.682,11,43,23,6,5,12,18
0,0,97,114,38,88,0.43200000000000005,7,24,0.292,14,18,0.778,7,38,22,8,3,15,24,43,83,0.518,12,27,0.444,16,25,0.64,8,50,25,3,5,15,22
0,1,105,87,43,84,0.512,12,29,0.414,7,12,0.583,7,51,27,8,3,18,17,37,93,0.39799999999999996,7,27,0.259,6,9,0.667,11,43,24,10,3,12,13
1,0,95,118,37,83,0.446,8,22,0.364,13,21,0.619,7,41,18,5,7,13,15,43,90,0.478,17,47,0.36200000000000004,15,18,0.833,10,47,24,10,5,13,20
0,1,116,113,43,85,0.506,12,24,0.5,18,20,0.9,5,36,29,6,6,12,17,44,86,0.512,8,32,0.25,17,22,0.773,11,43,29,5,10,14,19
1,1,107,100,39,89,0.43799999999999994,15,28,0.536,14,21,0.667,13,51,22,4,5,10,13,39,93,0.419,14,33,0.424,8,10,0.8,11,43,20,4,8,11,18
1,1,107,104,38,83,0.45799999999999996,11,26,0.423,20,27,0.741,10,41,19,10,3,16,18,40,81,0.494,9,30,0.3,15,20,0.75,7,42,17,14,4,18,20
1,0,98,108,38,78,0.48700000000000004,7,23,0.304,15,15,1.0,10,36,20,9,2,18,14,45,80,0.563,10,25,0.4,8,9,0.889,4,30,22,8,4,14,13
1,1,121,109,42,79,0.532,15,26,0.5770000000000001,22,26,0.846,8,43,25,7,8,14,18,40,92,0.435,16,41,0.39,13,16,0.813,10,35,22,4,9,14,23
0,0,97,118,42,88,0.47700000000000004,7,28,0.25,6,6,1.0,6,36,18,9,7,14,17,42,86,0.488,18,40,0.45,16,21,0.762,10,49,26,9,0,15,10
0,0,115,120,45,102,0.441,8,26,0.308,17,22,0.773,15,46,21,7,5,10,17,48,97,0.495,10,32,0.313,14,21,0.667,12,47,29,6,8,12,18
1,1,115,97,46,86,0.535,11,26,0.423,12,15,0.8,7,44,28,10,5,16,20,40,91,0.44,6,23,0.261,11,16,0.688,15,43,26,4,2,17,15
1,1,98,96,39,87,0.44799999999999995,12,34,0.353,8,10,0.8,7,39,21,7,5,13,14,39,83,0.47,10,26,0.385,8,16,0.5,11,46,18,3,5,16,15
1,1,106,102,38,86,0.442,15,39,0.385,15,24,0.625,12,49,21,7,3,8,19,37,85,0.435,11,36,0.306,17,22,0.773,9,44,23,4,4,11,23
1,1,126,116,49,93,0.527,10,25,0.4,18,22,0.818,11,40,24,6,2,11,17,43,95,0.45299999999999996,17,42,0.405,13,17,0.765,19,47,24,7,5,21,20
1,0,95,100,40,89,0.449,11,31,0.355,4,6,0.667,11,42,18,11,7,13,21,36,88,0.409,13,29,0.44799999999999995,15,24,0.625,17,52,26,10,6,13,12
1,0,98,104,35,87,0.402,9,30,0.3,19,25,0.76,15,51,21,6,4,13,14,39,93,0.419,13,32,0.406,13,17,0.765,11,44,22,7,10,9,21
0,1,109,97,43,76,0.5660000000000001,8,18,0.444,15,19,0.789,6,43,21,6,7,15,20,34,81,0.42,12,33,0.364,17,21,0.81,7,29,26,7,2,9,17
1,0,111,112,37,79,0.46799999999999997,7,21,0.33299999999999996,30,38,0.789,9,38,14,12,3,12,16,44,79,0.557,16,26,0.615,8,14,0.5710000000000001,6,38,26,6,4,19,31
0,1,105,95,40,82,0.488,7,21,0.33299999999999996,18,19,0.9470000000000001,8,37,19,5,5,9,18,35,80,0.43799999999999994,8,29,0.276,17,20,0.85,10,42,27,5,6,13,17
1,1,123,119,47,90,0.522,10,23,0.435,19,24,0.792,7,41,31,8,9,8,25,42,98,0.429,16,36,0.444,19,25,0.76,18,51,24,2,2,10,20
0,0,83,107,34,77,0.442,6,21,0.28600000000000003,9,13,0.6920000000000001,5,26,18,6,3,12,19,41,82,0.5,12,34,0.353,13,16,0.813,10,46,26,5,1,10,17
1,0,94,98,38,79,0.48100000000000004,10,25,0.4,8,10,0.8,7,39,27,8,4,16,17,40,78,0.513,8,29,0.276,10,15,0.667,4,35,26,7,3,9,12
0,0,107,119,43,93,0.462,7,22,0.318,14,20,0.7,11,43,22,10,6,10,15,43,85,0.506,18,39,0.462,15,15,1.0,7,40,31,6,4,15,20
1,0,90,107,33,85,0.38799999999999996,10,25,0.4,14,18,0.778,13,43,20,3,5,16,18,41,86,0.47700000000000004,4,19,0.21100000000000002,21,25,0.84,13,44,20,11,8,7,20
0,0,101,122,41,84,0.488,3,15,0.2,16,19,0.8420000000000001,8,30,24,7,2,14,20,44,75,0.5870000000000001,9,17,0.529,25,28,0.893,6,34,33,8,5,16,23
1,1,125,86,48,86,0.5579999999999999,15,31,0.484,14,18,0.778,10,49,24,9,4,12,19,30,80,0.375,10,32,0.313,16,20,0.8,9,34,15,4,6,16,15
1,1,109,96,44,79,0.557,7,22,0.318,14,20,0.7,8,40,30,9,5,16,23,34,74,0.45899999999999996,7,27,0.259,21,27,0.778,5,34,18,11,4,17,24
1,0,106,114,43,87,0.494,1,18,0.055999999999999994,19,29,0.655,12,45,13,7,3,14,23,43,81,0.531,13,30,0.433,15,21,0.7140000000000001,6,37,25,6,6,15,25
1,1,97,95,39,85,0.45899999999999996,10,21,0.47600000000000003,9,12,0.75,6,44,16,5,4,14,18,37,85,0.435,7,34,0.20600000000000002,14,19,0.737,9,46,19,12,5,11,15
0,1,120,97,48,88,0.545,11,23,0.478,13,14,0.929,8,42,20,9,1,6,22,35,85,0.41200000000000003,9,37,0.243,18,24,0.75,14,45,20,2,1,12,16
0,1,109,94,41,77,0.532,14,26,0.5379999999999999,13,15,0.867,8,43,26,7,2,14,18,36,81,0.444,9,33,0.273,13,17,0.765,9,38,11,11,7,13,12
0,0,86,100,36,91,0.396,7,26,0.26899999999999996,7,13,0.5379999999999999,10,46,17,4,4,8,16,37,94,0.39399999999999996,10,32,0.313,16,16,1.0,14,57,17,6,7,11,11
0,0,86,99,37,97,0.381,2,25,0.08,10,13,0.769,12,44,15,9,4,9,18,44,80,0.55,9,28,0.321,2,14,0.14300000000000002,6,47,26,7,6,14,17
0,1,94,86,37,84,0.44,4,19,0.21100000000000002,16,17,0.941,7,41,14,14,1,10,15,35,82,0.42700000000000005,9,34,0.265,7,12,0.583,10,46,24,8,10,20,14
1,1,116,101,45,80,0.563,9,24,0.375,17,25,0.68,3,39,32,11,3,12,24,35,84,0.41700000000000004,9,35,0.257,22,29,0.759,10,42,22,3,2,16,26
0,0,108,115,43,91,0.473,13,31,0.419,9,11,0.818,8,37,27,13,1,16,15,46,82,0.561,13,37,0.35100000000000003,10,13,0.769,8,44,27,13,4,20,11
1,1,114,112,47,87,0.54,5,18,0.278,15,19,0.789,9,38,25,9,1,9,24,42,77,0.545,8,25,0.32,20,32,0.625,13,40,21,6,7,14,18
1,1,105,96,45,83,0.542,6,21,0.28600000000000003,9,11,0.818,6,38,28,7,3,12,19,37,83,0.446,9,31,0.29,13,20,0.65,11,40,18,5,2,16,14
0,0,126,133,44,87,0.506,12,29,0.414,26,28,0.929,7,31,21,10,6,11,25,44,83,0.53,15,33,0.455,30,34,0.882,11,43,27,5,2,15,21
1,0,102,111,37,80,0.46299999999999997,12,29,0.414,16,25,0.64,8,35,19,6,2,16,18,45,82,0.5489999999999999,7,25,0.28,14,17,0.8240000000000001,7,43,29,8,1,14,23
0,1,97,91,37,83,0.446,5,20,0.25,18,22,0.818,13,53,18,6,5,13,20,34,89,0.382,7,27,0.259,16,20,0.8,12,38,16,5,8,10,21
1,1,121,113,47,94,0.5,12,28,0.429,15,22,0.682,16,54,27,7,5,13,16,41,93,0.441,9,35,0.257,22,25,0.88,12,45,27,8,3,11,18
0,1,108,103,39,90,0.433,6,15,0.4,24,28,0.857,15,52,20,10,7,8,20,35,83,0.42200000000000004,13,35,0.371,20,27,0.741,9,44,24,4,2,13,20
0,0,103,109,41,87,0.47100000000000003,5,20,0.25,16,23,0.696,9,50,22,6,4,12,19,40,88,0.455,14,37,0.37799999999999995,15,18,0.833,7,44,20,9,3,10,21
0,1,103,96,37,83,0.446,6,16,0.375,23,30,0.767,13,48,19,12,4,14,23,31,81,0.38299999999999995,9,25,0.36,25,32,0.7809999999999999,14,43,15,9,13,15,24
0,1,98,95,34,77,0.442,8,25,0.32,22,24,0.917,11,43,11,10,0,16,18,35,83,0.42200000000000004,10,27,0.37,15,19,0.789,10,42,21,9,2,14,21
1,1,92,89,33,77,0.429,10,17,0.588,16,21,0.762,8,37,18,13,5,14,15,34,76,0.447,7,23,0.304,14,16,0.875,8,39,15,8,7,16,16
1,0,84,104,34,88,0.386,3,23,0.13,13,17,0.765,14,45,12,9,3,12,17,41,80,0.513,11,31,0.355,11,16,0.688,7,42,30,9,5,12,18
1,1,112,87,45,91,0.495,14,28,0.5,8,10,0.8,9,49,21,11,3,16,16,34,82,0.415,10,33,0.303,9,10,0.9,6,35,21,11,4,18,13
0,1,99,97,39,81,0.48100000000000004,12,22,0.545,9,10,0.9,6,39,26,9,7,18,20,34,81,0.42,12,37,0.324,17,21,0.81,10,42,26,10,5,16,13
0,1,101,98,38,95,0.4,5,24,0.20800000000000002,20,25,0.8,14,45,20,13,2,9,23,35,75,0.467,10,30,0.33299999999999996,18,22,0.818,7,48,24,3,7,21,25
1,0,99,106,40,93,0.43,7,24,0.292,12,17,0.706,11,34,17,12,1,8,25,35,79,0.44299999999999995,12,32,0.375,24,28,0.857,18,57,20,4,8,20,19
0,0,102,109,39,86,0.45299999999999996,12,24,0.5,12,15,0.8,10,38,24,6,4,15,18,40,74,0.541,10,20,0.5,19,23,0.826,6,38,29,9,2,14,17
1,1,110,100,43,87,0.494,6,21,0.28600000000000003,18,19,0.9470000000000001,9,44,24,9,8,6,16,38,86,0.442,8,33,0.242,16,23,0.696,14,47,20,4,3,13,18
0,0,92,96,34,93,0.366,7,22,0.318,17,18,0.9440000000000001,15,48,15,13,5,14,21,34,79,0.43,8,23,0.348,20,24,0.833,10,50,15,4,11,18,19
1,1,109,104,43,93,0.462,11,31,0.355,12,14,0.857,14,42,25,6,2,9,16,42,76,0.5529999999999999,10,26,0.385,10,14,0.7140000000000001,5,32,24,4,3,14,20
1,1,113,107,44,90,0.489,8,23,0.348,17,21,0.81,10,51,26,12,7,17,17,41,86,0.47700000000000004,14,35,0.4,11,14,0.7859999999999999,7,39,32,10,3,17,20
0,1,92,81,39,81,0.48100000000000004,6,21,0.28600000000000003,8,12,0.667,8,38,22,10,2,10,14,35,86,0.40700000000000003,5,17,0.294,6,9,0.667,17,51,21,4,9,16,17
0,1,106,103,40,80,0.5,8,26,0.308,18,20,0.9,7,34,23,9,4,10,17,42,78,0.5379999999999999,13,31,0.419,6,9,0.667,6,32,27,3,2,18,24
0,1,111,104,42,86,0.488,11,28,0.39299999999999996,16,21,0.762,15,40,23,8,4,10,12,42,82,0.512,9,25,0.36,11,14,0.7859999999999999,12,36,24,6,6,13,19
0,0,104,107,41,84,0.488,9,19,0.474,13,16,0.813,6,35,23,11,4,13,24,41,89,0.461,10,32,0.313,15,20,0.75,13,49,31,10,8,16,19
1,1,126,106,50,93,0.5379999999999999,15,29,0.517,11,15,0.733,13,47,32,11,3,12,24,37,83,0.446,9,29,0.31,23,24,0.958,13,39,29,6,5,16,14
0,0,73,92,26,87,0.299,7,21,0.33299999999999996,14,20,0.7,12,44,16,8,8,12,21,36,84,0.429,9,30,0.3,11,16,0.688,9,52,27,9,8,19,17
0,1,123,117,50,93,0.5379999999999999,9,25,0.36,14,18,0.778,7,39,27,11,1,14,22,40,80,0.5,11,30,0.36700000000000005,26,30,0.867,5,36,27,6,3,21,17
1,0,93,119,40,99,0.40399999999999997,8,31,0.258,5,8,0.625,13,54,22,2,4,7,16,46,99,0.465,18,42,0.429,9,12,0.75,12,54,27,5,7,5,8
1,1,130,88,48,88,0.545,12,26,0.462,22,30,0.733,10,52,26,11,2,12,32,27,71,0.38,6,24,0.25,28,38,0.737,4,36,19,8,3,19,27
1,1,102,84,39,83,0.47,10,29,0.345,14,21,0.667,11,44,21,12,4,13,16,34,79,0.43,7,28,0.25,9,11,0.818,8,41,20,7,7,18,23
0,1,104,103,36,77,0.46799999999999997,9,28,0.321,23,36,0.639,14,46,11,4,5,11,19,35,89,0.39299999999999996,14,31,0.452,19,22,0.8640000000000001,16,44,19,5,4,9,26
1,0,87,95,28,84,0.33299999999999996,15,38,0.395,16,22,0.727,15,51,19,6,6,18,18,36,88,0.409,9,28,0.321,14,21,0.667,12,50,16,11,6,12,20
1,1,119,98,41,78,0.526,13,28,0.46399999999999997,24,29,0.828,7,49,27,9,5,16,20,35,89,0.39299999999999996,12,36,0.33299999999999996,16,20,0.8,9,38,20,8,5,14,22
1,0,104,113,38,83,0.45799999999999996,4,26,0.154,24,31,0.774,15,43,18,7,7,13,22,40,84,0.47600000000000003,13,31,0.419,20,24,0.833,9,39,21,8,7,11,28
1,0,101,104,34,87,0.391,9,31,0.29,24,30,0.8,18,50,16,11,4,15,22,37,84,0.44,14,36,0.389,16,19,0.8420000000000001,10,37,23,12,6,16,26
0,0,107,120,42,82,0.512,11,30,0.36700000000000005,12,17,0.706,10,39,20,6,4,17,19,45,84,0.536,15,28,0.536,15,19,0.789,11,39,33,13,3,13,21
0,0,111,120,39,84,0.46399999999999997,12,30,0.4,21,30,0.7,16,46,13,4,2,18,30,40,78,0.513,11,26,0.423,29,40,0.725,11,40,23,8,7,11,29
0,0,103,111,35,86,0.40700000000000003,10,26,0.385,23,27,0.852,8,37,16,12,1,11,24,43,80,0.5379999999999999,6,16,0.375,19,24,0.792,8,51,26,7,4,23,19
1,0,105,109,36,82,0.439,12,32,0.375,21,32,0.6559999999999999,9,34,16,8,4,15,26,38,77,0.494,7,32,0.21899999999999997,26,35,0.743,10,51,27,9,2,20,26
0,0,113,118,46,103,0.447,10,35,0.28600000000000003,11,14,0.7859999999999999,13,55,29,7,10,15,26,42,90,0.467,11,33,0.33299999999999996,23,29,0.7929999999999999,8,51,24,9,4,15,20
0,0,87,102,33,83,0.39799999999999996,8,29,0.276,13,19,0.684,7,44,18,5,6,14,22,34,87,0.391,11,26,0.423,23,29,0.7929999999999999,8,49,20,7,9,8,16
0,0,85,107,30,80,0.375,10,32,0.313,15,21,0.7140000000000001,10,36,20,12,3,21,23,35,81,0.43200000000000005,13,34,0.382,24,25,0.96,14,51,24,11,5,22,26
0,1,116,103,44,76,0.579,15,30,0.5,13,19,0.684,6,33,30,7,4,15,15,40,83,0.48200000000000004,10,29,0.345,13,15,0.867,9,36,26,10,2,15,20
0,1,97,95,38,80,0.475,9,28,0.321,12,13,0.9229999999999999,6,37,23,11,5,16,13,38,83,0.45799999999999996,11,21,0.524,8,9,0.889,8,37,19,9,8,18,17
1,1,120,115,41,85,0.48200000000000004,10,28,0.35700000000000004,28,30,0.9329999999999999,10,44,19,7,3,17,22,44,91,0.484,11,30,0.36700000000000005,16,24,0.667,12,43,23,10,5,16,29
1,0,107,126,38,70,0.5429999999999999,10,29,0.345,21,30,0.7,10,36,23,8,6,19,16,49,85,0.5760000000000001,17,35,0.486,11,14,0.7859999999999999,10,33,38,13,2,13,20
0,0,82,108,30,86,0.349,6,22,0.273,16,23,0.696,11,38,16,8,6,10,20,36,79,0.456,16,35,0.457,20,26,0.769,15,54,24,4,7,15,20
0,0,106,112,37,73,0.507,15,34,0.441,17,22,0.773,8,37,21,3,7,16,26,38,88,0.43200000000000005,8,26,0.308,28,31,0.903,14,42,22,9,1,7,16
1,0,107,113,44,99,0.444,10,32,0.313,9,15,0.6,17,43,23,6,3,9,17,45,82,0.5489999999999999,7,19,0.368,16,21,0.762,8,46,29,4,7,15,17
1,1,113,112,39,80,0.488,14,32,0.43799999999999994,21,24,0.875,4,33,22,8,4,10,19,42,82,0.512,13,32,0.406,15,23,0.652,9,44,33,5,2,13,18
1,1,96,91,34,92,0.37,8,36,0.222,20,24,0.833,14,57,18,6,7,12,20,32,80,0.4,7,29,0.24100000000000002,20,26,0.769,3,43,18,8,6,13,22
0,1,106,95,39,88,0.44299999999999995,12,26,0.462,16,20,0.8,6,51,25,10,6,8,19,37,88,0.42,9,27,0.33299999999999996,12,21,0.5710000000000001,7,45,24,6,6,12,13
0,0,91,100,33,86,0.384,7,24,0.292,18,29,0.621,12,47,17,12,6,20,20,39,88,0.44299999999999995,7,31,0.226,15,23,0.652,11,50,21,12,7,19,26
0,0,85,90,35,80,0.43799999999999994,8,28,0.28600000000000003,7,14,0.5,12,46,18,3,5,17,22,31,82,0.37799999999999995,12,35,0.34299999999999997,16,21,0.762,9,37,22,10,8,8,15
0,0,91,109,37,84,0.44,9,29,0.31,8,16,0.5,8,42,21,12,4,17,23,40,82,0.488,9,24,0.375,20,25,0.8,8,45,22,7,4,16,19
1,1,108,95,41,87,0.47100000000000003,10,30,0.33299999999999996,16,24,0.667,9,50,22,1,4,9,19,35,97,0.361,8,35,0.22899999999999998,17,19,0.895,14,50,22,3,3,10,25
0,1,128,118,43,91,0.473,18,42,0.429,24,31,0.774,9,38,24,8,5,8,25,36,78,0.462,17,40,0.425,29,35,0.8290000000000001,9,43,16,4,4,17,26
0,0,112,115,39,79,0.494,13,34,0.382,21,28,0.75,5,36,14,4,7,10,22,40,90,0.444,13,31,0.419,22,25,0.88,15,47,28,5,5,9,26
1,1,122,95,44,81,0.5429999999999999,13,31,0.419,21,27,0.778,9,49,31,7,8,13,13,40,96,0.41700000000000004,7,22,0.318,8,12,0.667,10,37,25,11,7,9,19
0,1,121,106,42,86,0.488,9,32,0.281,28,34,0.8240000000000001,15,49,23,7,6,13,21,46,94,0.489,3,19,0.158,11,16,0.688,11,35,25,7,3,12,22
1,1,106,98,36,76,0.474,10,28,0.35700000000000004,24,27,0.889,6,42,24,9,5,16,21,36,93,0.387,11,33,0.33299999999999996,15,19,0.789,15,47,23,10,3,17,21
1,1,113,105,39,71,0.5489999999999999,9,23,0.391,26,31,0.8390000000000001,4,34,23,5,3,19,24,38,79,0.48100000000000004,8,26,0.308,21,33,0.636,10,38,18,10,2,14,29
1,0,117,127,45,100,0.45,9,30,0.3,18,23,0.7829999999999999,15,45,29,5,2,10,15,51,95,0.537,15,34,0.441,10,14,0.7140000000000001,11,46,23,4,6,13,23
1,0,105,121,39,91,0.429,3,11,0.273,24,30,0.8,10,45,19,10,7,18,25,39,94,0.415,13,39,0.33299999999999996,30,37,0.8109999999999999,14,54,31,13,10,16,25
1,1,108,107,38,85,0.447,9,18,0.5,23,34,0.6759999999999999,14,47,16,10,9,16,25,38,96,0.396,10,37,0.27,21,29,0.7240000000000001,19,56,20,9,8,14,26
0,1,125,106,46,94,0.489,11,24,0.45799999999999996,22,28,0.7859999999999999,11,46,24,9,3,14,19,38,79,0.48100000000000004,8,23,0.348,22,26,0.846,4,33,26,9,6,16,21
0,1,121,115,43,84,0.512,13,31,0.419,22,30,0.733,8,39,28,9,5,17,19,42,85,0.494,8,26,0.308,23,28,0.821,10,44,23,9,3,15,25
1,1,126,105,46,82,0.561,12,31,0.387,22,26,0.846,5,39,29,11,5,15,22,43,85,0.506,6,17,0.353,13,22,0.591,10,37,26,12,4,16,24
1,1,113,102,44,79,0.557,10,25,0.4,15,20,0.75,4,41,30,6,10,18,17,38,94,0.40399999999999997,13,44,0.295,13,16,0.813,13,37,21,9,4,12,21
1,1,109,104,40,87,0.46,10,30,0.33299999999999996,19,31,0.613,17,48,22,10,5,20,16,42,97,0.433,5,25,0.2,15,18,0.833,20,54,23,13,7,19,25
1,0,118,126,47,84,0.56,9,27,0.33299999999999996,15,22,0.682,8,40,31,4,1,17,27,43,91,0.473,7,22,0.318,33,39,0.846,18,47,20,5,4,13,22
1,0,102,113,35,79,0.44299999999999995,5,21,0.23800000000000002,27,39,0.6920000000000001,10,40,26,6,5,19,15,39,93,0.419,14,40,0.35,21,22,0.955,10,47,25,10,3,13,28
0,1,112,103,45,96,0.469,9,28,0.321,13,18,0.722,11,50,29,7,4,12,19,38,85,0.447,9,35,0.257,18,25,0.72,7,47,23,9,6,15,20
1,0,96,104,35,85,0.41200000000000003,6,22,0.273,20,26,0.769,9,50,22,5,7,13,17,36,98,0.36700000000000005,13,30,0.433,19,22,0.8640000000000001,18,59,21,12,6,12,21
1,1,113,103,40,88,0.455,9,25,0.36,24,28,0.857,10,54,23,4,5,13,18,35,97,0.361,12,37,0.324,21,21,1.0,13,48,22,6,4,11,20
1,1,104,101,42,87,0.483,10,27,0.37,10,12,0.833,5,39,28,10,3,13,16,33,80,0.413,17,42,0.405,18,20,0.9,7,38,22,5,5,20,23
0,1,108,95,42,91,0.462,10,30,0.33299999999999996,14,15,0.9329999999999999,14,57,23,6,3,9,16,36,88,0.409,10,31,0.32299999999999995,13,17,0.765,7,40,22,5,5,9,16
0,0,98,112,38,88,0.43200000000000005,8,32,0.25,14,23,0.609,11,53,20,7,5,16,16,43,90,0.478,13,33,0.39399999999999996,13,17,0.765,6,45,32,12,8,12,18
0,1,114,101,48,85,0.565,6,16,0.375,12,14,0.857,8,43,19,8,6,15,14,41,89,0.461,12,40,0.3,7,10,0.7,10,37,27,10,6,12,15
0,1,129,119,44,88,0.5,11,29,0.379,30,33,0.909,7,43,26,5,5,7,21,42,97,0.433,15,31,0.484,20,21,0.9520000000000001,11,46,24,4,7,8,31
0,1,128,117,45,87,0.517,14,32,0.43799999999999994,24,32,0.75,8,51,23,5,8,16,26,45,103,0.43700000000000006,9,31,0.29,18,31,0.581,16,48,22,12,5,10,25
0,1,122,120,46,89,0.517,7,26,0.26899999999999996,23,31,0.742,13,43,26,12,7,18,25,43,87,0.494,10,31,0.32299999999999995,24,30,0.8,11,41,27,11,7,20,27
1,0,92,105,36,79,0.456,7,23,0.304,13,19,0.684,4,39,17,6,2,16,19,36,85,0.424,13,43,0.302,20,24,0.833,10,41,21,11,5,10,21
1,1,128,105,50,89,0.562,9,25,0.36,19,24,0.792,14,51,34,14,6,11,17,41,89,0.461,11,25,0.44,12,16,0.75,10,33,24,4,4,17,22
1,1,123,120,44,84,0.524,10,27,0.37,25,30,0.833,7,40,18,12,6,10,20,40,92,0.435,19,45,0.42200000000000004,21,23,0.9129999999999999,13,44,30,8,4,14,21
1,0,116,121,46,99,0.465,7,27,0.259,17,26,0.654,10,57,25,5,2,13,18,46,103,0.447,13,30,0.433,16,18,0.889,9,51,39,11,12,8,20
1,1,116,102,43,89,0.483,11,28,0.39299999999999996,19,30,0.633,13,52,25,6,3,13,16,39,87,0.44799999999999995,12,36,0.33299999999999996,12,18,0.667,8,40,22,10,7,12,28
1,1,113,105,41,78,0.526,7,18,0.389,24,28,0.857,8,41,17,9,3,15,20,38,84,0.452,8,24,0.33299999999999996,21,27,0.778,9,33,20,12,2,14,19
0,1,112,106,37,76,0.48700000000000004,8,29,0.276,30,41,0.732,6,42,27,4,5,14,14,43,101,0.426,7,29,0.24100000000000002,13,15,0.867,11,45,26,11,2,9,28
0,0,96,101,44,97,0.45399999999999996,4,18,0.222,4,8,0.5,11,45,16,3,4,9,21,35,90,0.389,12,41,0.293,19,23,0.826,16,50,20,4,9,11,13
0,0,113,121,42,86,0.488,11,26,0.423,18,23,0.7829999999999999,16,48,21,10,3,21,18,46,94,0.489,11,32,0.344,18,22,0.818,17,46,30,17,10,14,20
1,0,109,122,40,89,0.449,9,23,0.391,20,27,0.741,8,38,21,8,3,8,17,46,92,0.5,14,29,0.483,16,20,0.8,8,47,24,7,6,13,22
0,0,109,123,40,93,0.43,8,24,0.33299999999999996,21,26,0.8079999999999999,11,41,21,4,5,10,22,45,86,0.523,10,25,0.4,23,24,0.958,6,40,23,5,6,11,21
0,1,127,120,45,86,0.523,15,30,0.5,22,29,0.759,16,47,26,12,3,19,16,50,91,0.5489999999999999,8,26,0.308,12,17,0.706,8,33,33,10,5,14,20
0,0,104,109,42,76,0.5529999999999999,10,26,0.385,10,14,0.7140000000000001,5,32,24,4,3,14,20,43,93,0.462,11,31,0.355,12,14,0.857,14,42,25,6,2,9,16
0,1,117,106,44,95,0.46299999999999997,8,18,0.444,21,27,0.778,12,44,17,7,5,8,16,41,92,0.446,16,36,0.444,8,14,0.5710000000000001,13,48,24,3,6,14,23
1,1,105,98,40,86,0.465,15,28,0.536,10,18,0.556,8,41,23,8,4,13,23,38,83,0.45799999999999996,6,23,0.261,16,23,0.696,8,44,24,12,11,16,14
0,1,111,99,43,80,0.5379999999999999,8,17,0.47100000000000003,17,25,0.68,11,51,26,7,4,21,17,38,88,0.43200000000000005,10,34,0.294,13,18,0.722,9,39,17,13,4,14,20
0,0,96,105,36,89,0.40399999999999997,4,13,0.308,20,35,0.5710000000000001,11,46,13,5,5,10,16,41,95,0.43200000000000005,8,30,0.267,15,16,0.938,13,50,30,9,10,10,25
